bat1,bat2,coswarming,relatedness,sexage,max_co_occurrence,days
ID067,ID086,0,0,FAO-FAY,6,0
ID067,ID087,0,0,FAO-FAY,6,0
ID067,ID088,0,0.128,FAO-FAY,6,0
ID067,ID089,0,0.022,FAY-FAY,6,0
ID067,ID092,0,0,FAO-FAY,6,0
ID067,ID093,0,0.076,FAO-FAY,6,0
ID067,ID094,0,0,FAY-FAY,6,0
ID067,ID095,0,0.061,FAO-FAY,6,0
ID067,ID096,0,0.194,FAO-FAY,6,0
ID067,ID097,0,0,FAO-FAY,6,0
ID067,ID098,0,0,FAO-FAY,6,0
ID067,ID099,0,0,FAY-FAY,6,0
ID067,ID100,0,0,FAO-FAY,6,0
ID067,ID102,0,0.049,FAO-FAY,6,0
ID067,ID103,0,0,FAO-FAY,6,0
ID067,ID104,0,0,FAO-FAY,6,0
ID067,ID105,0,0.208,FAY-FAY,6,0
ID067,ID106,0,0.041,FAO-FAY,6,0
ID067,ID107,0,0.029,FAY-FAY,6,0
ID067,ID109,0,0,FAY-FAY,6,0
ID067,ID110,0,0,FAO-FAY,6,0
ID067,ID111,0,0.052,FAO-FAY,6,0
ID067,ID112,0,0.07,FAO-FAY,6,0
ID067,ID113,0,0.009,FAO-FAY,6,0
ID067,ID114,0,0.045,FAO-FAY,6,0
ID067,ID115,0,0.029,FAO-FAY,6,0
ID067,ID116,0,0.045,FAO-FAY,6,0
ID067,ID117,0,0,FAY-FAY,6,0
ID067,ID118,0,0,FAO-FAY,6,0
ID067,ID119,0,0,FAY-FAY,6,0
ID067,ID120,0,0.021,FAO-FAY,6,0
ID067,ID122,0,0,FAO-FAY,6,0
ID067,ID123,0,0,FAO-FAY,6,0
ID067,ID124,0,0,FAO-FAY,6,0
ID067,ID125,0,0,FAY-FAY,6,0
ID067,ID126,0,0.052,FAO-FAY,6,0
ID067,ID129,0,0.1,FAO-FAY,6,0
ID067,ID130,0,0,FAO-FAY,6,0
ID067,ID131,0,0.059,FAY-FAY,4,0
ID067,ID132,0,0.12,FAY-FAY,6,0
ID067,ID133,0,0.021,FAO-FAY,6,0
ID067,ID135,0,0.01,FAY-JUV,2,0
ID067,ID136,0,0,FAY-JUV,6,0
ID067,ID137,0,0,FAY-JUV,6,0
ID067,ID138,0,0,FAY-JUV,6,0
ID067,ID139,0,0,FAY-JUV,6,0
ID067,ID140,0,0.219,FAY-JUV,6,0
ID067,ID142,0,0,FAY-JUV,6,0
ID067,ID143,0,0,FAO-FAY,6,0
ID067,ID144,0,0,FAO-FAY,6,0
ID067,ID145,0,0.121,FAY-JUV,6,0
ID067,ID146,0,0.173,FAY-JUV,6,0
ID067,ID147,0,0.039,FAY-JUV,6,0
ID067,ID148,0,0,FAY-JUV,6,0
ID067,ID149,0,0.116,FAY-JUV,6,0
ID067,ID150,0,0.019,FAY-JUV,6,0
ID067,ID151,0,0,FAY-JUV,6,0
ID067,ID152,0,0,FAY-JUV,6,0
ID067,ID153,0,0.084,FAY-JUV,6,0
ID067,ID154,0,0,FAY-JUV,6,0
ID067,ID155,0,0.04,FAY-JUV,6,0
ID067,ID156,0,0,FAO-FAY,6,0
ID067,ID157,0,0.038,FAY-FAY,6,0
ID067,ID158,0,0,FAO-FAY,6,0
ID067,ID160,0,0,FAY-JUV,6,0
ID067,ID161,0,0,FAY-JUV,6,0
ID067,ID162,0,0.183,FAY-JUV,6,0
ID067,ID164,0,0,FAY-JUV,6,0
ID067,ID165,0,0.245,FAY-JUV,6,0
ID067,ID166,0,0,FAY-FAY,6,0
ID067,ID168,0,0,FAY-JUV,6,0
ID067,ID169,0,0.04,FAY-JUV,6,0
ID067,ID170,0,0,FAY-JUV,6,0
ID067,ID171,0,0.188,FAY-FAY,6,0
ID067,ID173,0,0.141,FAY-FAY,6,0
ID067,ID174,0,0.041,FAY-FAY,6,0
ID067,ID175,0,0.212,FAY-FAY,6,0
ID067,ID176,0,0.115,FAY-JUV,6,0
ID067,ID177,0,0.041,FAY-JUV,6,0
ID067,ID178,0,0,FAY-JUV,3,0
ID067,ID179,0,0,FAY-JUV,6,0
ID067,ID182,0,0.17,FAY-JUV,3,0
ID067,ID183,0,0.101,FAY-FAY,6,0
ID067,ID184,0,0,FAO-FAY,6,0
ID067,ID186,0,0,FAO-FAY,6,0
ID067,ID187,0,0,FAO-FAY,6,0
ID067,ID188,0,0.081,FAY-JUV,1,0
ID067,ID191,0,0.011,FAY-JUV,6,0
ID067,ID192,0,0.044,FAY-JUV,6,0
ID067,ID193,0,0,FAY-JUV,4,0
ID067,ID195,0,0,FAY-FAY,6,0
ID067,ID198,0,0.073,FAY-JUV,6,0
ID067,ID199,0,0,FAY-JUV,6,0
ID067,ID201,0,0.033,FAY-FAY,6,0
ID067,ID202,0,0.32,FAO-FAY,1,0
ID067,ID205,0,0.01,FAO-FAY,6,0
ID067,ID206,0,0.183,FAO-FAY,6,0
ID067,ID208,0,0.124,FAO-FAY,6,0
ID067,ID210,0,0,FAY-JUV,5,0
ID067,ID212,0,0.204,FAO-FAY,6,0
ID067,ID213,0,0,FAO-FAY,6,0
ID067,ID216,0,0,FAO-FAY,6,0
ID067,ID217,0,0.153,FAY-FAY,6,0
ID067,ID218,0,0,FAY-FAY,6,0
ID067,ID219,0,0,FAY-FAY,5,0
ID067,ID223,0,0.038,FAO-FAY,6,0
ID067,ID225,0,0,FAY-JUV,6,0
ID067,ID227,0,0,FAY-FAY,6,0
ID067,ID228,0,0,FAY-FAY,6,0
ID067,ID229,0,0,FAY-FAY,6,0
ID067,ID232,0,0.022,FAY-FAY,3,0
ID067,ID236,0,0.066,FAO-FAY,6,0
ID067,ID238,0,0,FAY-FAY,6,0
ID067,ID244,0,0,FAY-FAY,6,0
ID067,ID246,0,0.076,FAY-FAY,6,0
ID067,ID249,0,0,FAY-FAY,6,0
ID067,ID254,0,0.084,FAY-FAY,6,0
ID067,ID256,0,0.066,FAY-FAY,6,0
ID067,ID261,0,0.085,FAY-FAY,6,0
ID067,ID280,0,0.025,FAO-FAY,6,0
ID067,ID281,0,0.104,FAY-FAY,6,0
ID067,ID282,0,0,FAO-FAY,6,0
ID067,ID291,0,0,FAO-FAY,6,0
ID067,ID292,0,0,FAO-FAY,6,0
ID067,ID293,0,0,FAY-FAY,6,0
ID067,ID295,0,0.066,FAO-FAY,6,0
ID067,ID296,0,0,FAY-JUV,6,0
ID067,ID297,0,0,FAY-JUV,6,0
ID067,ID298,0,0,FAO-FAY,6,0
ID067,ID299,0,0.062,FAY-FAY,6,0
ID067,ID301,0,0.017,FAY-JUV,6,0
ID067,ID302,0,0.06,FAY-JUV,6,0
ID067,ID303,0,0.132,FAY-JUV,6,0
ID067,ID304,0,0.17,FAY-JUV,6,0
ID067,ID305,0,0,FAY-JUV,6,0
ID067,ID306,0,0.011,FAY-JUV,6,0
ID067,ID307,0,0,FAO-FAY,6,0
ID067,ID308,0,0.068,FAY-JUV,6,0
ID067,ID309,0,0,FAY-JUV,6,0
ID067,ID310,0,0.011,FAY-JUV,6,0
ID067,ID312,0,0.097,FAY-FAY,6,0
ID067,ID313,0,0,FAY-JUV,6,0
ID067,ID314,0,0,FAY-JUV,6,0
ID067,ID315,0,0,FAY-JUV,6,0
ID067,ID316,0,0.022,FAY-JUV,6,0
ID067,ID317,0,0.178,FAY-JUV,6,0
ID067,ID318,0,0.113,FAY-JUV,6,0
ID067,ID319,0,0.106,FAY-JUV,6,0
ID067,ID320,0,0,FAY-JUV,6,0
ID067,ID321,0,0.14,FAY-JUV,6,0
ID067,ID322,0,0.133,FAY-JUV,6,0
ID067,ID323,0,0.019,FAY-JUV,6,0
ID067,ID324,0,0,FAY-JUV,6,0
ID067,ID325,0,0.055,FAY-JUV,6,0
ID067,ID326,0,0.022,FAY-JUV,6,0
ID067,ID327,0,0,FAY-JUV,6,0
ID067,ID328,0,0.063,FAY-JUV,6,0
ID067,ID329,0,0.194,FAY-JUV,6,0
ID067,ID330,0,0,FAY-JUV,6,0
ID067,ID331,0,0,FAY-JUV,6,0
ID067,ID332,0,0,FAO-FAY,4,0
ID067,ID333,0,0.328,FAY-JUV,6,0
ID067,ID334,0,0,FAY-FAY,6,0
ID067,ID335,0,0,FAY-JUV,6,0
ID067,ID336,0,0,FAY-JUV,6,0
ID067,ID337,0,0.024,FAY-JUV,1,0
ID067,ID338,0,0,FAO-FAY,6,0
ID067,ID339,0,0.048,FAY-JUV,6,0
ID067,ID340,0,0.069,FAY-JUV,6,0
ID067,ID341,0,0,FAY-JUV,6,0
ID067,ID343,0,0,FAY-JUV,6,0
ID067,ID345,0,0,FAY-JUV,6,0
ID067,ID346,0,0,FAY-JUV,1,0
ID067,ID349,0,0.062,FAY-JUV,6,0
ID067,ID350,0,0,FAY-JUV,6,0
ID067,ID352,0,0.132,FAY-JUV,6,0
ID067,ID356,0,0,FAY-JUV,6,0
ID067,ID359,0,0,FAY-JUV,6,0
ID067,ID360,0,0,FAY-JUV,1,0
ID067,ID361,0,0.122,FAY-JUV,6,0
ID067,ID365,0,0.068,FAY-FAY,6,0
ID067,ID367,0,0,FAO-FAY,6,0
ID067,ID370,0,0.028,FAO-FAY,6,0
ID067,ID374,0,0.074,FAO-FAY,6,0
ID067,ID375,0,0,FAY-JUV,6,0
ID067,ID378,0,0.01,FAY-JUV,6,0
ID069,ID070,0,0,FAY-FAY,3,0
ID069,ID071,0,0.049,FAO-FAY,3,1
ID069,ID072,0,0,FAO-FAY,3,1
ID069,ID073,0,0,FAO-FAY,3,1
ID069,ID074,0,0,FAO-FAY,3,0
ID069,ID081,0,0,FAY-FAY,3,0
ID069,ID082,0,0.115,FAO-FAY,3,0
ID069,ID083,0,0,FAO-FAY,3,0
ID069,ID084,0,0,FAY-FAY,3,0
ID069,ID085,0,0.145,FAO-FAY,3,0
ID069,ID086,0,0.078,FAO-FAY,3,0
ID069,ID087,0,0.047,FAO-FAY,3,0
ID069,ID088,0,0.083,FAO-FAY,3,0
ID069,ID089,0,0.101,FAY-FAY,3,0
ID069,ID092,0,0,FAO-FAY,3,0
ID069,ID093,0,0,FAO-FAY,3,0
ID069,ID094,0,0.101,FAY-FAY,3,0
ID069,ID095,0,0,FAO-FAY,3,0
ID069,ID096,0,0.041,FAO-FAY,3,0
ID069,ID097,0,0.062,FAO-FAY,3,0
ID069,ID098,0,0.053,FAO-FAY,3,0
ID069,ID099,0,0.083,FAY-FAY,3,0
ID069,ID100,0,0,FAO-FAY,3,0
ID069,ID102,0,0.115,FAO-FAY,3,0
ID069,ID103,0,0.059,FAO-FAY,3,0
ID069,ID104,0,0.062,FAO-FAY,3,0
ID069,ID105,0,0.207,FAY-FAY,3,0
ID069,ID106,0,0,FAO-FAY,3,0
ID069,ID107,0,0.135,FAY-FAY,3,0
ID069,ID109,0,0.08,FAY-FAY,3,0
ID069,ID110,0,0.17,FAO-FAY,3,0
ID069,ID111,0,0,FAO-FAY,3,0
ID069,ID112,0,0,FAO-FAY,3,0
ID069,ID113,0,0.044,FAO-FAY,3,0
ID069,ID114,0,0.087,FAO-FAY,3,0
ID069,ID115,0,0.026,FAO-FAY,3,0
ID069,ID116,0,0,FAO-FAY,3,0
ID069,ID117,0,0,FAY-FAY,3,0
ID069,ID118,0,0,FAO-FAY,3,0
ID069,ID119,0,0,FAY-FAY,3,0
ID069,ID120,0,0,FAO-FAY,3,0
ID069,ID122,0,0,FAO-FAY,3,0
ID069,ID123,0,0.043,FAO-FAY,3,0
ID069,ID124,0,0,FAO-FAY,3,0
ID069,ID125,0,0.015,FAY-FAY,3,0
ID069,ID126,0,0.272,FAO-FAY,3,0
ID069,ID129,0,0,FAO-FAY,3,0
ID069,ID130,0,0,FAO-FAY,3,0
ID069,ID131,0,0,FAY-FAY,3,0
ID069,ID132,0,0.16,FAY-FAY,3,0
ID069,ID133,0,0.039,FAO-FAY,3,0
ID069,ID135,0,0,FAY-JUV,2,0
ID069,ID136,0,0,FAY-JUV,3,0
ID069,ID137,0,0.062,FAY-JUV,3,0
ID069,ID138,0,0,FAY-JUV,3,0
ID069,ID139,0,0.026,FAY-JUV,3,0
ID069,ID140,0,0,FAY-JUV,3,0
ID069,ID142,0,0,FAY-JUV,3,0
ID069,ID143,0,0.136,FAO-FAY,3,0
ID069,ID144,0,0.142,FAO-FAY,3,0
ID069,ID145,0,0,FAY-JUV,3,0
ID069,ID146,0,0.067,FAY-JUV,3,0
ID069,ID147,0,0,FAY-JUV,3,0
ID069,ID148,0,0,FAY-JUV,3,0
ID069,ID149,0,0,FAY-JUV,3,0
ID069,ID150,0,0,FAY-JUV,3,0
ID069,ID151,0,0,FAY-JUV,3,0
ID069,ID152,0,0.023,FAY-JUV,3,0
ID069,ID153,0,0,FAY-JUV,3,0
ID069,ID154,0,0.075,FAY-JUV,3,0
ID069,ID155,0,0,FAY-JUV,3,0
ID069,ID156,0,0,FAO-FAY,3,0
ID069,ID157,0,0.033,FAY-FAY,3,0
ID069,ID158,0,0.059,FAO-FAY,3,0
ID069,ID160,0,0.143,FAY-JUV,3,0
ID069,ID161,0,0.07,FAY-JUV,3,0
ID069,ID162,0,0.066,FAY-JUV,3,0
ID069,ID164,0,0,FAY-JUV,3,0
ID069,ID165,0,0,FAY-JUV,3,0
ID069,ID166,0,0,FAY-FAY,3,0
ID069,ID168,0,0.052,FAY-JUV,3,0
ID069,ID169,0,0,FAY-JUV,3,0
ID069,ID170,0,0.063,FAY-JUV,3,0
ID069,ID171,0,0.032,FAY-FAY,3,0
ID069,ID173,0,0,FAY-FAY,3,0
ID069,ID174,0,0.062,FAY-FAY,3,0
ID069,ID175,0,0.124,FAY-FAY,3,0
ID069,ID176,0,0.128,FAY-JUV,3,0
ID069,ID177,0,0.026,FAY-JUV,3,0
ID069,ID178,0,0.009,FAY-JUV,3,0
ID069,ID179,0,0.058,FAY-JUV,3,0
ID069,ID182,0,0.026,FAY-JUV,3,0
ID069,ID183,0,0.019,FAY-FAY,3,0
ID069,ID184,0,0,FAO-FAY,3,0
ID069,ID186,0,0,FAO-FAY,3,0
ID069,ID187,0,0,FAO-FAY,3,0
ID069,ID188,0,0,FAY-JUV,1,0
ID069,ID191,0,0,FAY-JUV,3,0
ID069,ID192,0,0,FAY-JUV,3,0
ID069,ID193,0,0.038,FAY-JUV,3,0
ID069,ID195,0,0.134,FAY-FAY,3,0
ID069,ID198,0,0.031,FAY-JUV,3,0
ID069,ID199,0,0.062,FAY-JUV,3,0
ID069,ID201,0,0,FAY-FAY,3,0
ID069,ID202,0,0,FAO-FAY,1,0
ID069,ID205,0,0,FAO-FAY,3,0
ID069,ID206,0,0,FAO-FAY,3,0
ID069,ID208,0,0.914,FAO-FAY,3,0
ID069,ID210,0,0,FAY-JUV,3,0
ID069,ID212,0,0,FAO-FAY,3,0
ID069,ID213,0,0,FAO-FAY,3,0
ID069,ID216,0,0,FAO-FAY,3,0
ID069,ID217,0,0,FAY-FAY,3,0
ID069,ID218,0,0.149,FAY-FAY,3,0
ID069,ID219,0,0.076,FAY-FAY,3,0
ID069,ID223,0,0.067,FAO-FAY,3,0
ID069,ID225,0,0,FAY-JUV,3,0
ID069,ID227,0,0,FAY-FAY,3,0
ID069,ID228,0,0.02,FAY-FAY,3,0
ID069,ID229,0,0.087,FAY-FAY,3,0
ID069,ID232,0,0.022,FAY-FAY,3,0
ID069,ID236,0,0.083,FAO-FAY,3,0
ID069,ID238,0,0.031,FAY-FAY,3,0
ID069,ID244,0,0.023,FAY-FAY,3,0
ID069,ID246,0,0.044,FAY-FAY,3,0
ID069,ID249,0,0.001,FAY-FAY,3,0
ID069,ID254,0,0,FAY-FAY,3,0
ID069,ID256,0,0,FAY-FAY,3,0
ID069,ID261,0,0.09,FAY-FAY,3,0
ID069,ID280,0,0,FAO-FAY,3,0
ID069,ID281,0,0,FAY-FAY,3,0
ID069,ID282,0,0,FAO-FAY,3,0
ID069,ID291,0,0,FAO-FAY,3,0
ID069,ID292,0,0.026,FAO-FAY,3,0
ID069,ID293,0,0,FAY-FAY,3,0
ID069,ID295,0,0.175,FAO-FAY,3,0
ID069,ID296,0,0.079,FAY-JUV,3,0
ID069,ID297,0,0.073,FAY-JUV,3,0
ID069,ID298,0,0,FAO-FAY,3,0
ID069,ID299,0,0.105,FAY-FAY,3,0
ID069,ID301,0,0,FAY-JUV,3,0
ID069,ID302,0,0,FAY-JUV,3,0
ID069,ID303,0,0.195,FAY-JUV,3,0
ID069,ID304,0,0,FAY-JUV,3,0
ID069,ID305,0,0.162,FAY-JUV,3,0
ID069,ID306,0,0,FAY-JUV,3,0
ID069,ID307,0,0.089,FAO-FAY,3,0
ID069,ID308,0,0.014,FAY-JUV,3,0
ID069,ID309,0,0,FAY-JUV,3,0
ID069,ID310,0,0,FAY-JUV,3,0
ID069,ID312,0,0,FAY-FAY,3,0
ID069,ID313,0,0,FAY-JUV,3,0
ID069,ID314,0,0.059,FAY-JUV,3,0
ID069,ID315,0,0,FAY-JUV,3,0
ID069,ID316,0,0.207,FAY-JUV,3,0
ID069,ID317,0,0,FAY-JUV,3,0
ID069,ID318,0,0,FAY-JUV,3,0
ID069,ID319,0,0,FAY-JUV,3,0
ID069,ID320,0,0.055,FAY-JUV,3,0
ID069,ID321,0,0.11,FAY-JUV,3,0
ID069,ID322,0,0,FAY-JUV,3,0
ID069,ID323,0,0,FAY-JUV,3,0
ID069,ID324,0,0.16,FAY-JUV,3,0
ID069,ID325,0,0.026,FAY-JUV,3,0
ID069,ID326,0,0.15,FAY-JUV,3,0
ID069,ID327,0,0.173,FAY-JUV,3,0
ID069,ID328,0,0,FAY-JUV,3,0
ID069,ID329,0,0,FAY-JUV,3,0
ID069,ID330,0,0.237,FAY-JUV,3,0
ID069,ID331,0,0.038,FAY-JUV,3,0
ID069,ID332,0,0.209,FAO-FAY,3,0
ID069,ID333,0,0.024,FAY-JUV,3,0
ID069,ID334,0,0.063,FAY-FAY,3,0
ID069,ID335,0,0.071,FAY-JUV,3,0
ID069,ID336,0,0,FAY-JUV,3,0
ID069,ID337,0,0.079,FAY-JUV,1,0
ID069,ID338,0,0.031,FAO-FAY,3,0
ID069,ID339,0,0,FAY-JUV,3,0
ID069,ID340,0,0,FAY-JUV,3,0
ID069,ID341,0,0,FAY-JUV,3,0
ID069,ID343,0,0.234,FAY-JUV,3,0
ID069,ID345,0,0,FAY-JUV,3,0
ID069,ID346,0,0,FAY-JUV,1,0
ID069,ID349,0,0.036,FAY-JUV,3,0
ID069,ID350,0,0,FAY-JUV,3,0
ID069,ID352,0,0.117,FAY-JUV,3,0
ID069,ID356,0,0,FAY-JUV,3,0
ID069,ID359,0,0,FAY-JUV,3,0
ID069,ID360,0,0,FAY-JUV,1,0
ID069,ID361,0,0.021,FAY-JUV,3,0
ID069,ID365,0,0,FAY-FAY,3,0
ID069,ID367,0,0.031,FAO-FAY,3,0
ID069,ID370,0,0,FAO-FAY,3,0
ID069,ID374,0,0,FAO-FAY,3,0
ID069,ID375,0,0,FAY-JUV,3,0
ID069,ID378,0,0,FAY-JUV,3,0
ID070,ID071,0,0,FAO-FAY,40,2
ID070,ID072,0,0,FAO-FAY,40,2
ID070,ID073,0,0,FAO-FAY,40,2
ID070,ID074,0,0.027,FAO-FAY,40,0
ID070,ID081,0,0,FAY-FAY,40,7
ID070,ID082,0,0,FAO-FAY,40,1
ID070,ID083,0,0.01,FAO-FAY,40,1
ID070,ID084,0,0,FAY-FAY,40,1
ID070,ID085,0,0.194,FAO-FAY,40,7
ID070,ID086,1,0,FAO-FAY,40,7
ID070,ID087,0,0,FAO-FAY,40,1
ID070,ID088,0,0.082,FAO-FAY,40,4
ID070,ID089,0,0.136,FAY-FAY,40,1
ID070,ID092,0,0,FAO-FAY,40,1
ID070,ID093,0,0.019,FAO-FAY,40,1
ID070,ID094,0,0.033,FAY-FAY,40,1
ID070,ID095,0,0.039,FAO-FAY,40,1
ID070,ID096,0,0.094,FAO-FAY,40,6
ID070,ID097,0,0,FAO-FAY,40,0
ID070,ID098,0,0,FAO-FAY,40,1
ID070,ID099,0,0,FAY-FAY,40,1
ID070,ID100,0,0.075,FAO-FAY,40,1
ID070,ID102,0,0.062,FAO-FAY,40,1
ID070,ID103,0,0,FAO-FAY,40,0
ID070,ID104,0,0.08,FAO-FAY,40,1
ID070,ID105,0,0.153,FAY-FAY,40,7
ID070,ID106,0,0,FAO-FAY,40,1
ID070,ID107,0,0,FAY-FAY,40,1
ID070,ID109,0,0.035,FAY-FAY,40,0
ID070,ID110,0,0,FAO-FAY,40,0
ID070,ID111,0,0,FAO-FAY,40,1
ID070,ID112,0,0.005,FAO-FAY,40,1
ID070,ID113,0,0,FAO-FAY,34,0
ID070,ID114,0,0,FAO-FAY,40,1
ID070,ID115,0,0.044,FAO-FAY,40,1
ID070,ID116,0,0.071,FAO-FAY,40,0
ID070,ID117,0,0.035,FAY-FAY,40,1
ID070,ID118,0,0.035,FAO-FAY,13,0
ID070,ID119,0,0.244,FAY-FAY,40,4
ID070,ID120,0,0,FAO-FAY,40,7
ID070,ID122,0,0,FAO-FAY,30,5
ID070,ID123,0,0,FAO-FAY,40,0
ID070,ID124,0,0.189,FAO-FAY,40,2
ID070,ID125,0,0,FAY-FAY,40,1
ID070,ID126,0,0,FAO-FAY,40,1
ID070,ID129,0,0.213,FAO-FAY,40,1
ID070,ID130,0,0.076,FAO-FAY,40,1
ID070,ID131,0,0,FAY-FAY,4,1
ID070,ID132,0,0.041,FAY-FAY,39,0
ID070,ID133,0,0,FAO-FAY,40,0
ID070,ID135,0,0,FAY-JUV,2,0
ID070,ID136,0,0,FAY-JUV,38,0
ID070,ID137,0,0,FAY-JUV,40,0
ID070,ID138,0,0,FAY-JUV,40,0
ID070,ID139,0,0,FAY-JUV,40,0
ID070,ID140,0,0,FAY-JUV,40,0
ID070,ID142,0,0.069,FAY-JUV,40,0
ID070,ID143,0,0,FAO-FAY,40,0
ID070,ID144,0,0.094,FAO-FAY,17,0
ID070,ID145,0,0.051,FAY-JUV,40,0
ID070,ID146,0,0.059,FAY-JUV,40,0
ID070,ID147,0,0.149,FAY-JUV,11,0
ID070,ID148,0,0.134,FAY-JUV,27,0
ID070,ID149,0,0.086,FAY-JUV,28,0
ID070,ID150,0,0,FAY-JUV,40,0
ID070,ID151,0,0,FAY-JUV,40,0
ID070,ID152,0,0.046,FAY-JUV,40,0
ID070,ID153,0,0.027,FAY-JUV,40,0
ID070,ID154,0,0.175,FAY-JUV,37,0
ID070,ID155,0,0.028,FAY-JUV,40,0
ID070,ID156,0,0.027,FAO-FAY,40,0
ID070,ID157,0,0.072,FAY-FAY,40,0
ID070,ID158,0,0.077,FAO-FAY,40,0
ID070,ID160,0,0.017,FAY-JUV,40,0
ID070,ID161,0,0,FAY-JUV,21,0
ID070,ID162,0,0,FAY-JUV,21,0
ID070,ID164,0,0,FAY-JUV,40,0
ID070,ID165,0,0,FAY-JUV,40,0
ID070,ID166,0,0.153,FAY-FAY,40,0
ID070,ID168,0,0,FAY-JUV,23,0
ID070,ID169,0,0,FAY-JUV,37,0
ID070,ID170,0,0,FAY-JUV,14,0
ID070,ID171,0,0,FAY-FAY,40,0
ID070,ID173,0,0,FAY-FAY,8,0
ID070,ID174,0,0.022,FAY-FAY,40,0
ID070,ID175,0,0,FAY-FAY,40,0
ID070,ID176,0,0,FAY-JUV,14,0
ID070,ID177,0,0,FAY-JUV,40,0
ID070,ID178,0,0,FAY-JUV,3,0
ID070,ID179,0,0,FAY-JUV,40,0
ID070,ID182,0,0.307,FAY-JUV,3,0
ID070,ID183,0,0.042,FAY-FAY,40,0
ID070,ID184,0,0,FAO-FAY,40,0
ID070,ID186,0,0,FAO-FAY,40,0
ID070,ID187,0,0.104,FAO-FAY,23,0
ID070,ID188,0,0.001,FAY-JUV,1,0
ID070,ID191,0,0,FAY-JUV,40,0
ID070,ID192,0,0.161,FAY-JUV,15,0
ID070,ID193,0,0,FAY-JUV,4,0
ID070,ID195,0,0,FAY-FAY,40,0
ID070,ID198,0,0.203,FAY-JUV,15,0
ID070,ID199,0,0.032,FAY-JUV,21,0
ID070,ID201,0,0,FAY-FAY,40,0
ID070,ID202,0,0.11,FAO-FAY,1,0
ID070,ID205,0,0.126,FAO-FAY,40,0
ID070,ID206,0,0.234,FAO-FAY,40,0
ID070,ID208,0,0,FAO-FAY,40,0
ID070,ID210,0,0.126,FAY-JUV,5,0
ID070,ID212,0,0,FAO-FAY,7,0
ID070,ID213,0,0.095,FAO-FAY,21,0
ID070,ID216,0,0.009,FAO-FAY,29,0
ID070,ID217,0,0,FAY-FAY,29,0
ID070,ID218,0,0.072,FAY-FAY,40,0
ID070,ID219,0,0,FAY-FAY,5,0
ID070,ID223,0,0,FAO-FAY,22,0
ID070,ID225,0,0,FAY-JUV,19,0
ID070,ID227,0,0.062,FAY-FAY,40,0
ID070,ID228,0,0.096,FAY-FAY,40,0
ID070,ID229,0,0,FAY-FAY,40,0
ID070,ID232,0,0.064,FAY-FAY,3,0
ID070,ID236,0,0,FAO-FAY,10,0
ID070,ID238,0,0.066,FAY-FAY,40,0
ID070,ID244,0,0.06,FAY-FAY,40,0
ID070,ID246,0,0.056,FAY-FAY,11,0
ID070,ID249,0,0,FAY-FAY,40,0
ID070,ID254,0,0.158,FAY-FAY,6,0
ID070,ID256,0,0.011,FAY-FAY,40,0
ID070,ID261,0,0.071,FAY-FAY,40,0
ID070,ID280,0,0,FAO-FAY,40,0
ID070,ID281,0,0.089,FAY-FAY,40,0
ID070,ID282,0,0,FAO-FAY,40,0
ID070,ID291,0,0,FAO-FAY,40,0
ID070,ID292,0,0,FAO-FAY,40,0
ID070,ID293,0,0,FAY-FAY,40,0
ID070,ID295,0,0.233,FAO-FAY,15,0
ID070,ID296,0,0,FAY-JUV,29,0
ID070,ID297,0,0,FAY-JUV,40,0
ID070,ID298,0,0.127,FAO-FAY,35,0
ID070,ID299,0,0,FAY-FAY,40,0
ID070,ID301,0,0.153,FAY-JUV,40,0
ID070,ID302,0,0.089,FAY-JUV,40,0
ID070,ID303,0,0.025,FAY-JUV,40,0
ID070,ID304,0,0.078,FAY-JUV,6,0
ID070,ID305,0,0,FAY-JUV,40,0
ID070,ID306,0,0,FAY-JUV,40,0
ID070,ID307,0,0.1,FAO-FAY,40,0
ID070,ID308,0,0,FAY-JUV,40,0
ID070,ID309,0,0,FAY-JUV,40,0
ID070,ID310,0,0,FAY-JUV,40,0
ID070,ID312,0,0.137,FAY-FAY,40,0
ID070,ID313,0,0,FAY-JUV,29,0
ID070,ID314,0,0.087,FAY-JUV,40,0
ID070,ID315,0,0.151,FAY-JUV,40,0
ID070,ID316,0,0,FAY-JUV,40,0
ID070,ID317,0,0,FAY-JUV,40,0
ID070,ID318,0,0,FAY-JUV,40,0
ID070,ID319,0,0.002,FAY-JUV,40,0
ID070,ID320,0,0.033,FAY-JUV,24,0
ID070,ID321,0,0,FAY-JUV,40,0
ID070,ID322,0,0.417,FAY-JUV,40,0
ID070,ID323,0,0.073,FAY-JUV,40,0
ID070,ID324,0,0,FAY-JUV,40,0
ID070,ID325,0,0.058,FAY-JUV,36,0
ID070,ID326,0,0.108,FAY-JUV,40,0
ID070,ID327,0,0,FAY-JUV,40,0
ID070,ID328,0,0.258,FAY-JUV,16,0
ID070,ID329,0,0,FAY-JUV,40,0
ID070,ID330,0,0,FAY-JUV,40,0
ID070,ID331,0,0.142,FAY-JUV,40,0
ID070,ID332,0,0.029,FAO-FAY,4,0
ID070,ID333,0,0.19,FAY-JUV,36,0
ID070,ID334,0,0.101,FAY-FAY,40,0
ID070,ID335,0,0.02,FAY-JUV,20,0
ID070,ID336,0,0,FAY-JUV,40,0
ID070,ID337,0,0,FAY-JUV,1,0
ID070,ID338,0,0,FAO-FAY,6,0
